District,Year,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,VP_Jan,VP_Feb,VP_Mar,VP_Apr,VP_May,VP_Jun,VP_Jul,VP_Aug,VP_Sep,VP_Oct,VP_Nov,VP_Dec,Low_Copper,Medium_copper,High_copper,Low_Boron,Medium_boron,High_boron,Normal_EC,Critical for salt sensitive crop_EC,Critical for salt tolerant_EC,Injurious to all_EC,Low_Fe,Medium_Fe,High_Fe,Low_Mn,Medium_Mn,High_Mn,Low_N,Medium_N,High_N,Low_C,Medium_C,High_C,Acidic,Normal,Alkaline,Highly Alkaline,Low_P,Medium_P,High_P,Low_K,Medium_K,High_K,Low_S,Medium_S,High_S,Low_Zn,Medium_Zn,High_Zn,Area,Production,Yield,Latitude,Longitude
Amritsar,2014,17.9,6.2,27,37.5,10.2,23.6,42.9,21.2,136.7,1.9,0.5,0.2,11,13,18,24,30,34,31,30,28,24,18,11,11.55,12.13,15.69,17.91,17.83,23.43,34.17,33.55,31.77,23.28,14.45,10.5,0,3,97,0,100,0,100,0,0,0,1,24,75,5,95,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,98,2,0,44,56,0,96,4,188,934,4869,31.634,74.8723
Amritsar,2015,18.1,62.3,45.9,20.4,20.1,55,144.8,97.7,78.9,18.9,0.6,0.2,11,16,18,25,31,31,30,30,28,24,18,13,11.42,14.36,16.51,19.65,17.53,23.38,33.55,36.1,28.75,22.09,14.45,11.53,0,3,97,0,100,0,100,0,0,0,1,24,75,5,95,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,98,2,0,44,56,0,96,4,188,736,3914,31.634,74.8723
Amritsar,2016,19.1,7.2,32.4,0,23.8,84.6,219.6,126.2,19.4,3.5,3,0,12,16,20,27,32,33,31,29,29,25,19,14,12.9,14.55,18.01,16.41,18.56,28.7,38.22,36.88,34.88,24.4,16.04,14.23,0,3,97,0,100,0,100,0,0,0,1,24,75,5,95,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,98,2,0,44,56,0,96,4,188,842,4478,31.634,74.8723
Amritsar,2017,43.3,1.4,17.3,23,26.8,139,187.8,112.2,20.3,0,1.4,12.6,12,15,19,28,32,31,31,30,28,25,17,13,12.9,13.98,16.48,16.64,18.56,27.43,40.92,39.07,32.53,24.4,15.7,11.68,0,3,97,0,100,0,100,0,0,0,1,24,75,5,95,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,98,2,0,44,56,0,96,4,188,930,4948,31.634,74.8723
Amritsar,2018,4.3,16.6,3.6,18.5,6.7,63.5,148,39.3,211.4,8.7,6.5,2,12,15,21,27,33,32,30,30,28,24,18,12,11.5,13.13,17.66,20.69,16.61,26.17,31,31.85,28.37,21.19,14.86,10.8,0,3,97,0,100,0,100,0,0,0,1,24,75,5,95,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,98,2,0,44,56,0,96,4,189,920,4866,31.634,74.8723
Bathinda,1968,35.797,31.202,11.373,4.439,5.794,36.685,140.848,191.064,18.249,10.343,0,7.873,12.303,14.057,21.534,27.695,31.949,35.405,31.813,30.682,31.372,24.828,19.573,15.013,8.72,9.051,11.224,12.462,14.922,23.17,29.599,30.063,25.237,15.829,11.416,9.76,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,221,429,1939,30.211,74.9455
Bathinda,1969,11.149,10.573,22.186,25.958,21.222,21.661,224.936,143.085,164.862,1.772,0.691,0,13.841,16.749,24.066,27.803,31.474,35.374,32.252,31.837,30.065,27.251,21.006,15.282,8.87,9.757,12.634,12.658,15.116,23.229,29.747,30.465,25.715,16.964,11.632,9.598,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,260,591,2272,30.211,74.9455
Bathinda,1970,23.344,17.641,10.442,0.563,17.488,58.01,75.78,203.243,51.313,4.506,0,0.031,14.268,16.082,21.833,28.834,34.026,33.437,33.258,30.799,30.529,27.204,19.352,14.982,8.97,9.504,11.198,13.458,15.926,21.814,28.795,30.258,25.227,15.629,11.029,9.7,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,280,638,2278,30.211,74.9455
Bathinda,1971,6.991,17.116,8.214,18.089,39.022,84.663,192.054,293.915,68.865,14.466,5.992,0,13.368,16.589,22.244,28.18,30.827,33.639,31.229,30.006,29.26,26.134,19.904,15.659,8.482,9.554,11.334,13.262,14.949,22.303,29.217,30.823,24.866,15.293,11.393,9.66,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,283,602,2121,30.211,74.9455
Bathinda,1972,11.265,19.672,6.944,7.442,2.203,20.871,146.897,144.311,178.619,12.109,10.607,8.092,14.281,14.142,22.39,26.602,32.925,35.567,32.48,30.713,28.765,24.893,19.988,15.277,9.069,8.506,11.65,11.624,15.587,23.037,29.361,29.479,24.418,15.778,11.578,9.77,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,277,696,2513,30.211,74.9455
Bathinda,1973,18.681,17.061,13.496,0.989,16,64.606,154.263,253.381,91.1,8.964,0,12.785,13.671,17.263,20.719,29.681,32.834,34.644,31.65,30.813,29.363,25.386,19.315,13.146,8.529,9.593,11.232,13.858,15.825,22.417,29.776,30.399,25.414,15.729,11.129,9.145,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,216,393,1817,30.211,74.9455
Bathinda,1974,9.813,11.426,3.11,1.242,14.165,33.429,197.719,96.21,17.41,1.196,0,11.314,13.096,14.428,22.168,29.336,32.014,33.661,31.919,30.345,29.421,25.652,18.712,13.401,8.432,9.053,11.8,13.496,15.276,22.34,29.055,28.961,25.179,15.79,11.174,9.061,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,191,371,1940,30.211,74.9455
Bathinda,1975,32.685,26.529,23.611,2.896,1.64,112.493,239.446,172.701,189.769,2.586,0,0,13.474,15.028,20.419,28.592,33.094,34.318,31.044,30.32,28.908,26.964,18.381,15.213,7.967,9.156,10.935,13.124,15.638,21.175,28.72,29.963,23.912,15.49,10.739,9.559,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,155,332,2141,30.211,74.9455
Bathinda,1976,13.358,33.602,14.04,11.993,13.856,96.558,183.171,497.942,137.218,10.578,0,0.248,13.96,15.772,20.51,26.502,32.22,33.071,32.007,29.5,29.23,26.127,19.935,14.269,8.921,9.554,11.133,12.059,14.981,21.376,29.241,28.847,24.078,15.907,11.543,9.559,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,191,399,2085,30.211,74.9455
Bathinda,1977,30.36,1.703,1.632,30.745,41.263,110.877,207.233,150.334,66.513,18.22,0.725,9.323,13.238,15.275,21.715,26.845,29.246,31.948,31.253,29.999,28.798,26.437,20.905,14.752,8.97,9.405,11.583,12.662,14.255,21.976,27.742,30.058,23.828,16.131,12.088,9.7,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,218,514,2356,30.211,74.9455
Bathinda,1978,6.144,9.749,53.26,8.658,1.03,84.889,263.352,346.309,164.347,0.85,7.294,2.415,12.001,14.867,19.681,26.445,33.343,33.687,30.501,29.861,28.699,26.089,20.001,15.198,8.637,9.056,10.573,12.711,16.789,22.31,28.595,30.409,25.186,15.829,11.778,9.702,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,226,519,2298,30.211,74.9455
Bathinda,1979,15.029,42.547,33.19,6.823,25.165,43.594,156.41,101.999,79.561,5.54,11.857,2.246,13.54,15.137,19.875,29.211,31.358,34.806,31.33,31.696,28.842,27.067,20.805,16.12,8.87,9.19,10.834,12.9,13.275,22.376,28.056,29.149,25.546,16.391,11.878,9.762,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,233,610,2620,30.211,74.9455
Bathinda,1980,13.415,13.698,23.859,5.66,5.177,119.389,456.843,309.064,120.451,7.913,7.442,8.54,14.143,16.366,20.85,29.794,33.58,33.745,31.161,30.784,28.866,26.311,18.999,13.989,8.97,10.155,11.035,13.359,15.985,22.01,29.217,29.926,25.428,16.435,11.578,9.575,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,244,647,2653,30.211,74.9455
Bathinda,1981,78.564,19.087,40.995,3.008,9.004,18.599,411.756,107.428,19.075,6.036,35.92,0.79,13.552,16.521,21.667,27.834,32.676,34.367,30.862,30.32,29.796,25.197,19.134,14.435,8.63,9.692,10.974,12.999,15.476,23.128,27.437,29.963,25.481,15.829,11.375,9.66,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,248,683,2753,30.211,74.9455
Bathinda,1982,27.286,17.734,83.388,17.045,36.366,16.498,76.518,244.203,14.014,1.423,19.006,19.161,14.682,14.912,18.851,25.368,29.275,34.312,32.42,30.26,29.911,25.858,19.56,15.282,8.819,9.255,10.473,12.161,14.168,22.477,30.225,30.347,25.176,16.213,11.667,9.561,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,263,768,2920,30.211,74.9455
Bathinda,1983,50.705,23.187,34.945,36.065,59.48,57.277,176.513,228.309,117.355,18.766,0,3.595,12.783,15.105,19.956,25.18,30.031,33.165,31.667,30.353,30.229,24.974,18.752,14.729,8.537,8.955,10.735,11.446,15.118,23.325,28.956,30.313,25.111,15.38,10.616,9.655,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,295,826,2798,30.211,74.9455
Bathinda,1984,3.302,61.561,8.463,17.259,0.664,43.063,366.914,221.886,120.938,0.206,0,16.596,12.453,14.129,22.646,27.596,34.718,34.731,31.091,30.915,28.413,25.19,18.982,14.828,8.327,8.658,12.185,12.9,16.937,22.911,29.532,30.978,23.645,15.319,11.713,9.66,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,309,701,2267,30.211,74.9455
Bathinda,1985,12.174,1.563,5.699,20.625,21.001,74.884,271.652,198.271,126.54,20.534,1.45,22.71,13.597,16.751,23.175,28.135,33.417,34.584,31.008,30.547,29.682,24.99,19.642,15.89,8.63,10.106,13.094,13.349,15.823,22.623,29.055,30.063,24.827,14.816,11.491,9.758,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,296,830,2804,30.211,74.9455
Bathinda,1986,3.99,37.466,13.284,13.805,30.56,78.688,265.936,210.087,115.041,6.258,4.282,26.248,12.357,15.621,20.711,27.096,30.067,33.913,30.792,30.69,29.237,24.99,20.236,13.412,8.72,9.358,11.135,12.909,14.443,22.276,29.055,29.755,25.513,16.168,12.021,9.16,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,303,948,3127,30.211,74.9455
Bathinda,1987,26.364,24.729,15.798,8.289,24.413,50.534,84.197,106.728,16.676,11.141,0,5.976,13.51,17.241,21.75,28.089,28.713,34.434,34.164,32.027,31.504,26.949,20.159,15.304,8.532,10.055,12.034,13.308,14.662,23.691,32.952,32.008,27.633,16.734,11.677,9.813,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,325,820,2523,30.211,74.9455
Bathinda,1988,6.812,17.432,38.529,10.808,4.337,54.696,285.513,189.014,141.294,16.632,0.327,22.007,15.237,17.098,20.994,29.394,33.835,33.876,31.055,29.875,29.436,25.55,20.057,15.381,9.162,10.455,11.334,13.401,16.724,23.315,29.547,30.448,26.478,15.829,11.578,10.062,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,319,963,3020,30.211,74.9455
Bathinda,1989,47.295,7.674,17.096,2.251,9.324,45.474,240.996,147.739,66.181,0.838,7.796,3.312,12.813,15.497,20.628,25.981,31.752,32.876,31.842,28.607,29.289,25.98,19.46,14.691,8.331,9.655,11.334,12.059,15.276,22.005,29.155,30.125,25.126,15.829,11.478,9.76,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,329,1040,3160,30.211,74.9455
Bathinda,1990,3.349,61.434,48.458,11.5,22.642,29.456,220.705,241.073,207.159,3.715,12.322,36.782,15.507,16.337,19.828,27.118,32.192,35.252,30.731,30.151,28.892,24.859,19.657,14.612,10.119,9.745,10.424,12.359,15.21,23.562,29.343,30.548,25.613,15.839,11.478,9.76,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,343,1126,3284,30.211,74.9455
Bathinda,1991,1.215,24.864,14.081,35.774,22.898,98.002,40.834,193.091,64.391,2.294,4.61,8.659,12.611,16.143,20.85,25.612,31.959,33.015,32.759,30.251,29.406,24.921,18.781,15.022,8.671,9.806,11.334,12.349,15.824,23.207,30.519,30.347,25.863,15.829,11.317,9.86,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,348,1153,3313,30.211,74.9455
Bathinda,1992,36.938,39.608,13.068,9.19,31.532,33.381,127.688,213.873,99.775,4.099,24.611,1.435,14.092,15.151,20.781,27.166,31.105,34.397,30.846,29.975,28.99,25.437,19.882,15.799,8.87,9.054,10.986,12.059,14.88,23.846,29.14,30.063,24.96,15.829,11.478,9.799,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,351,1237,3523,30.211,74.9455
Bathinda,1993,13.406,15.71,16.615,17.026,17.629,66.11,189.134,50.279,153.686,0,0,0,13.328,17.758,19.589,27.351,33.458,34.358,31.312,31.704,28.745,25.337,20.258,14.93,8.632,10.405,10.573,12.059,15.924,22.477,29.016,29.973,25.001,15.829,11.778,10.363,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,217,751,3463,30.211,74.9455
Bathinda,1994,16.257,8.904,11.286,6.812,48.171,40.696,183.091,143.575,124.636,1.72,0,5.626,14.015,16.112,22.829,26.018,32.828,35.131,31.124,30.245,28.805,24.944,19.981,15.711,9.318,9.554,11.834,12.059,16.086,23.975,28.627,30.349,24.281,15.829,11.578,9.621,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,220,837,3803,30.211,74.9455
Bathinda,1995,30.836,77.599,31.327,6.573,0.902,70.961,163.184,303.519,135.204,1.852,14.506,1.093,13.048,15.842,20.175,26.136,33.705,35.812,31.827,29.245,29.366,26.451,20.065,15.596,8.671,9.455,10.937,12.76,16.448,24.851,29.558,30.237,26.177,16.279,11.377,9.675,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,221,861,3896,30.211,74.9455
Bathinda,1996,36.722,32.722,18.424,6.548,22.223,185.728,130.319,295.736,75.18,7.752,0,0.858,13.675,16.997,22.106,28.119,31.536,32.998,31.904,29.442,29.122,25.428,19.083,14.057,8.72,9.653,12.037,12.96,15.142,22.415,28.917,29.762,25.453,15.829,11.281,9.356,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,226,833,3685,30.211,74.9455
Bathinda,1997,22.66,10.538,15.945,38.933,21.874,127.353,235.629,282.167,62.254,20.536,16.735,3.955,13.63,16.105,21.145,26.744,30.337,32.476,32.291,29.936,30.135,23.93,19.152,13.13,8.87,9.455,11.234,11.175,13.466,20.383,29.055,30.06,25.027,14.428,11.039,8.96,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,231,935,4049,30.211,74.9455
Bathinda,1998,24.156,33.379,33.251,22.216,18.912,13.645,220.629,166.048,63.739,16.645,3.129,0.858,11.713,16.604,19.721,27.811,33.327,35.182,31.685,30.806,29.883,26.413,20.588,15.544,8.032,9.47,10.599,12.775,16.376,22.576,29.055,31.465,24.967,15.833,11.518,10.07,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,236,819,3470,30.211,74.9455
Bathinda,1999,9.68,8.049,6.772,2.454,14.609,74.586,78.842,132.366,90.973,3.767,0.759,3.396,13.238,18.322,23.166,31.319,33.497,33.075,32.568,31.067,30.854,26.944,21.236,15.882,8.87,9.95,11.58,15.268,16.374,22.337,29.057,30.343,25.118,16.819,12.656,10.145,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,178,741,4160,30.211,74.9455
Bathinda,2000,16.157,27.431,6.494,1.998,14.32,81.023,229.758,128.454,47.912,0,3.312,0.466,14.292,14.929,20.928,29.918,34.266,33.298,31.162,30.883,30.114,27.79,21.175,16.252,9.32,9.245,11.268,13.89,17.787,22.351,29.14,29.95,24.967,16.158,12.22,10.312,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,242,1117,4614,30.211,74.9455
Bathinda,2001,7.047,6.856,12.411,10.313,25.478,66.996,268.33,38.112,41.47,0.42,0.842,1.42,13.576,17.158,22.398,27.568,33.506,32.645,31.738,31.791,30.428,27.621,21.343,16.182,8.87,9.353,11.137,12.259,15.276,20.278,28.692,29.923,25.904,16.828,11.78,9.971,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,243,1014,4172,30.211,74.9455
Bathinda,2002,12.104,24.323,23.182,5.56,14.07,49.869,91.569,122.119,163.458,0.579,0,4.157,15.734,15.752,20.401,29.708,34.634,34.376,33.465,31.29,28.442,26.331,21.175,15.659,9.26,9.745,11.934,13.476,16.327,22.448,29.482,31.477,24.583,16.044,11.375,10.07,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,243,949,3905,30.211,74.9455
Bathinda,2004,28.1,8.4,0,0.4,52.4,74.9,29.9,105.3,14.4,19.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,242,942,3895,30.211,74.9455
Bathinda,2005,46.2,69.1,42.6,3.5,21.1,82.2,168.5,11,109.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,241,993,4120,30.211,74.9455
Bathinda,2006,14,0,60.2,1.4,49.4,59.7,50.3,1.3,50.7,2.1,19.5,9.2,,,,,,,,,,,,,,,,,,,,,,,,,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,243,954,3927,30.211,74.9455
Bathinda,2007,0,79.5,10.8,0,0,54.1,56.6,22.8,27.5,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,245,1044,4262,30.211,74.9455
Bathinda,2008,3.7,2.9,0,23.2,36.5,190.8,58.2,155.3,47.5,8,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,247,1077,4361,30.211,74.9455
Bathinda,2009,13.8,19.1,5.8,10.5,3.9,5.6,106.1,18.1,69.1,0,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,249,1152,4628,30.211,74.9455
Bathinda,2010,3.4,12.9,2.2,0,3,34.1,116.1,103.2,79.9,0,0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,251,1013,4634,30.211,74.9455
Bathinda,2011,,,,,,,,,,,,,12,16,22,27,33,33,32,30,29,25,21,14,10.24,13.64,17.45,18.19,23.16,28.7,33.31,32.7,31.67,20.28,16.67,11.51,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,253,1166,4609,30.211,74.9455
Bathinda,2012,14.2,0,0,7.5,0.5,14.6,28.6,115.8,28.4,3.1,0,3.2,12,15,22,27,33,36,33,30,29,24,18,13,10.38,10.57,15.34,18.91,18.63,22.6,30.71,33.12,30.47,20.3,14.45,11.38,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,252,1260,5000,30.211,74.9455
Bathinda,2013,8,40,15,12,3,88,107,305,10,0,4,0.5,11,16,22,28,34,34,32,30,29,26,18,15,10.63,14.55,19.04,16.64,17.04,29.28,34.27,34.82,29.26,24.22,14.24,12.62,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,254,1216,4787,30.211,74.9455
Bathinda,2014,11,24.1,29,13.5,34.5,32.2,64,2.9,119.2,1.3,4.8,0.3,12,15,21,28,32,35,33,32,30,26,20,13,11.36,12.79,16.67,17.4,20.94,24.76,31.22,30.93,29.3,20.85,14.03,11.83,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,254,1259,4958,30.211,74.9455
Bathinda,2015,21,13.5,80,7.5,13,22.3,101,73.9,63,4,0,0,12,18,21,28,34,33,31,31,30,27,21,15,12.06,14.86,17.91,20.42,18.63,27.69,31.92,32.82,26.33,20.33,16.67,11.76,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,254,1216,4797,30.211,74.9455
Bathinda,2016,0.7,7.5,37.5,0,25.8,19.7,92.4,176.5,0.9,0,0,0,14,19,25,32,35,34,31,30,31,27,20,16,12.31,12.75,17.11,15.7,22.41,28.22,34.17,32.7,30.13,21.4,14.97,14,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,253,1184,4679,30.211,74.9455
Bathinda,2017,11.6,0,2.7,9.7,1.3,141.8,32.5,101.7,34.8,0,13,7.7,13,18,22,31,34,32,32,31,30,27,19,15,12.28,13.83,15.87,15.74,19.7,27.6,34.27,33.72,29.3,21.4,15.16,12.28,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,252,1335,5300,30.211,74.9455
Bathinda,2018,15,2,3.7,9.3,11.6,37.1,93.3,25.5,74,0,0,0,13,18,24,31,34,34,31,32,30,25,20,13,11.68,14.04,17.31,17.98,18.63,28.75,33.27,32.84,30.57,20.92,16.37,11.08,0,3,97,0,100,0,100,0,0,0,24,42,34,11,89,0,99,1,0,38,62,0,0,100,0,0,0,0,100,0,0,100,0,55,45,0,3,97,254,1335,5295,30.211,74.9455
Faridkot,1968,22.137,25.989,11.163,3.149,7.258,18.991,108.7,170.54,6.721,10.44,0,8.893,13.107,14.974,22.278,28.222,32.588,35.519,31.754,30.995,31.877,25.508,20.558,15.713,8.701,9.06,11.678,13.052,15.224,23.204,29.781,30.127,25.134,16.17,11.87,9.874,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,0,0,100,,,,,,,,,,30.6774,74.7539
Faridkot,1969,5.217,8.76,24.349,26.236,22.488,14.196,194.961,87.8,101.75,1.508,0.249,0,14.312,17.344,24.969,28.7,31.585,35.972,32.545,32.054,30.335,27.87,21.516,15.914,8.853,9.763,13.079,13.242,15.558,23.205,29.971,30.578,25.882,17.362,12.115,9.774,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,0,0,100,,,,,,,,,,30.6774,74.7539
Faridkot,1970,15.625,16.617,12.317,0.604,12.79,42.016,48.75,165.897,41.057,2.004,0,0.011,14.529,16.59,22.499,29.447,34.365,32.928,33.585,30.788,30.422,27.676,19.949,15.529,8.992,9.633,11.586,14.055,16.361,21.82,28.9,30.357,25.273,16.008,11.385,9.838,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,0,0,100,,,,,,,,,,30.6774,74.7539
Faridkot,1971,2.522,13.156,5.823,20.616,37.173,62.33,134.787,256.766,33.724,7.466,2.476,0,13.394,17.301,22.55,29.643,31.662,33.281,31.364,29.835,29.309,26.907,20.489,16.24,8.402,9.637,11.778,13.898,15.503,22.003,29.278,31.138,24.997,15.561,11.809,9.738,,,,,,,,,,,,,,,,,100,0,0,,,,,,,,0,100,0,0,0,100,,,,,,,,,,30.6774,74.7539
